Class,PK_CountLineCode,PK_CountLineCodeDecl,PK_CountLineCodeExe,PK_AvgLineCode,PK_AvgLineCodeDecl,PK_AvgLineCodeExe,PK_MaxLineCode,PK_MaxLineCodeDecl,PK_MaxLineCodeExe,PK_MinLineCode,PK_MinLineCodeDecl,PK_MinLineCodeExe,PK_SDLineCode,PK_SDLineCodeDecl,PK_SDLineCodeExe,PK_CountStmt,PK_CountStmtDecl,PK_CountStmtExe,PK_AvgStmt,PK_AvgStmtDecl,PK_AvgStmtExe,PK_MaxStmt,PK_MaxStmtDecl,PK_MaxStmtExe,PK_MinStmt,PK_MinStmtDecl,PK_MinStmtExe,PK_SDStmt,PK_SDStmtDecl,PK_SDStmtExe,PK_CountDeclClassMethod,PK_CountDeclClassVariable,PK_CountDeclInstanceMethod,PK_CountDeclInstanceVariable,PK_PKNOMNAMM,PK_CountDeclClass,PK_CountDeclFile,PK_SumCyclomatic,PK_SumCyclomaticModified,PK_SumCyclomaticStrict,PK_SumEssential,PK_MaxCyclomatic,PK_MaxCyclomaticModified,PK_MaxCyclomaticStrict,PK_MaxEssential,PK_AvgCyclomatic,PK_AvgCyclomaticModified,PK_AvgCyclomaticStrict,PK_AvgEssential,PK_MinCyclomatic,PK_MinCyclomaticModified,PK_MinCyclomaticStrict,PK_MinEssential,PK_SDCyclomatic,PK_SDCyclomaticModified,PK_SDCyclomaticStrict,PK_SDEssential,PK_MaxNesting,PK_MinNesting,PK_AvgNesting,PK_SDNesting,PK_CountDeclMethodDefault,PK_CountDeclMethodPrivate,PK_CountDeclMethodProtected,PK_CountDeclMethodPublic,PK_PKNOAMM,PK_PKNOI,PK_PKNOAC,CSLEX_NumberOfTokens,CSLEX_NumberOfUniqueTokens,CSLEX_NumberOfIdentifies,CSLEX_NumberOfUniqueIdentifiers,CSLEX_NumberOfKeywords,CSLEX_NumberOfUniqueKeywords,CSLEX_NumberOfAssignments,CSLEX_NumberOfOperatorsWithoutAssignments,CSLEX_NumberOfUniqueOperators,CSLEX_NumberOfSemicolons,CSLEX_NumberOfDots,CSLEX_NumberOfReturnAndPrintStatements,CSLEX_NumberOfConditionalJumpStatements,CSLEX_NumberOfUnConditionalJumpStatements,CSLEX_NumberOfExceptionStatements,CSLEX_NumberOfNewStatements,CSLEX_NumberOfSuperStatements,CSORD_CountLineCode,CSORD_CountLineCodeDecl,CSORD_CountLineCodeExe,CSORD_AvgLineCode,CSORD_AvgLineCodeDecl,CSORD_AvgLineCodeExe,CSORD_MaxLineCode,CSORD_MaxLineCodeDecl,CSORD_MaxLineCodeExe,CSORD_MinLineCode,CSORD_MinLineCodeDecl,CSORD_MinLineCodeExe,CSORD_SDLineCode,CSORD_SDLineCodeDecl,CSORD_SDLineCodeExe,CSORD_LogLineCode,CSORD_LogLineCodeDecl,CSORD_LogLineCodeExe,CSORD_CountLineCodeNAMM,CSORD_CountLineCodeDeclNAMM,CSORD_CountLineCodeExeNAMM,CSORD_AvgLineCodeNAMM,CSORD_AvgLineCodeDeclNAMM,CSORD_AvgLineCodeExeNAMM,CSORD_MaxLineCodeNAMM,CSORD_MaxLineCodeDeclNAMM,CSORD_MaxLineCodeExeNAMM,CSORD_MinLineCodeNAMM,CSORD_MinLineCodeDeclNAMM,CSORD_MinLineCodeExeNAMM,CSORD_SDLineCodeNAMM,CSORD_SDLineCodeDeclNAMM,CSORD_SDLineCodeExeNAMM,CSORD_LogStmt,CSORD_LogStmtDecl,CSORD_LogStmtExe,CSORD_CountStmt,CSORD_CountStmtDecl,CSORD_CountStmtExe,CSORD_AvgStmt,CSORD_AvgStmtDecl,CSORD_AvgStmtExe,CSORD_MaxStmt,CSORD_MaxStmtDecl,CSORD_MaxStmtExe,CSORD_MinStmt,CSORD_MinStmtDecl,CSORD_MinStmtExe,CSORD_SDStmt,CSORD_SDStmtDecl,CSORD_SDStmtExe,CSORD_CountStmtNAMM,CSORD_CountStmtDeclNAMM,CSORD_CountStmtExeNAMM,CSORD_AvgStmtNAMM,CSORD_AvgStmtDeclNAMM,CSORD_AvgStmtExeNAMM,CSORD_MaxStmtNAMM,CSORD_MaxStmtDeclNAMM,CSORD_MaxStmtExeNAMM,CSORD_MinStmtNAMM,CSORD_MinStmtDeclNAMM,CSORD_MinStmtExeNAMM,CSORD_SDStmtNAMM,CSORD_SDStmtDeclNAMM,CSORD_SDStmtExeNAMM,CSORD_CountDeclClassMethod,CSORD_CountDeclClassVariable,CSORD_CountDeclInstanceMethod,CSORD_CountDeclInstanceVariable,CSORD_CSNOMNAMM,CSORD_SumCSNOP,CSORD_MaxCSNOP,CSORD_MinCSNOP,CSORD_AvgCSNOP,CSORD_SDCSNOP,CSORD_SumCSNOPNAMM,CSORD_MaxCSNOPNAMM,CSORD_MinCSNOPNAMM,CSORD_AvgCSNOPNAMM,CSORD_SDCSNOPNAMM,CSORD_SumCyclomatic,CSORD_SumCyclomaticModified,CSORD_SumCyclomaticStrict,CSORD_SumEssential,CSORD_MaxCyclomatic,CSORD_MaxCyclomaticModified,CSORD_MaxCyclomaticStrict,CSORD_MaxEssential,CSORD_AvgCyclomatic,CSORD_AvgCyclomaticModified,CSORD_AvgCyclomaticStrict,CSORD_AvgEssential,CSORD_MinCyclomatic,CSORD_MinCyclomaticModified,CSORD_MinCyclomaticStrict,CSORD_MinEssential,CSORD_SDCyclomatic,CSORD_SDCyclomaticModified,CSORD_SDCyclomaticStrict,CSORD_SDEssential,CSORD_LogCyclomatic,CSORD_LogCyclomaticStrict,CSORD_LogCyclomaticModified,CSORD_LogEssential,CSORD_SumCyclomaticNAMM,CSORD_SumCyclomaticModifiedNAMM,CSORD_SumCyclomaticStrictNAMM,CSORD_SumEssentialNAMM,CSORD_MaxCyclomaticNAMM,CSORD_MaxCyclomaticModifiedNAMM,CSORD_MaxCyclomaticStrictNAMM,CSORD_MaxEssentialNAMM,CSORD_AvgCyclomaticNAMM,CSORD_AvgCyclomaticModifiedNAMM,CSORD_AvgCyclomaticStrictNAMM,CSORD_AvgEssentialNAMM,CSORD_MinCyclomaticNAMM,CSORD_MinCyclomaticModifiedNAMM,CSORD_MinCyclomaticStrictNAMM,CSORD_MinEssentialNAMM,CSORD_SDCyclomaticNAMM,CSORD_SDCyclomaticModifiedNAMM,CSORD_SDCyclomaticStrictNAMM,CSORD_SDEssentialNAMM,CSORD_MaxNesting,CSORD_MinNesting,CSORD_AvgNesting,CSORD_SDNesting,CSORD_PercentLackOfCohesion,CSORD_CountClassCoupled,CSORD_RFC,CSORD_FANIN,CSORD_FANOUT,CSORD_ATFD,CSORD_CFNAMM,CSORD_DAC,CSORD_NumberOfMethodCalls,CSORD_CountDeclMethodDefault,CSORD_CountDeclMethodPrivate,CSORD_CountDeclMethodProtected,CSORD_CountDeclMethodPublic,CSORD_CSNOAMM,CSORD_MaxInheritanceTree,CSORD_CountClassDerived,CSORD_CountClassBase,CSORD_NIM,CSORD_NMO,CSORD_NOII,CSORD_SumCountPath,CSORD_MinCountPath,CSORD_MaxCountPath,CSORD_AvgCountPath,CSORD_SDCountPath,CSORD_SumCountPathLog,CSORD_MinCountPathLog,CSORD_MaxCountPathLog,CSORD_AvgCountPathLog,CSORD_SDCountPathLog,CSORD_SumKnots,CSORD_MinKnots,CSORD_MaxKnots,CSORD_AvgKnots,CSORD_SDKnots,CSORD_NumberOfClassConstructors,CSORD_NumberOfDepends,CSORD_NumberOfDependsBy,CSORD_NumberOfMethods,Label_LineCoverage,Label_BranchCoverage,Tests,Label_Combine1
com.gbshape.dbe.struts.action.CreateTableAction,1262,720,701,27,16.863636363636363,31.863636363636363,148,76,118,10,5,6,39.48733974326455,15.895383705355965,31.758027552881604,1126,740,386,17.772727272727273,17.772727272727273,17.545454545454547,128,80,76,8,5,2,34.57848301477822,17.135640206576937,19.79836373571236,0,3,31,0,31,22,22,139,139,156,46,29,29,35,6,4,4,5,1,1,1,1,1,7.3508587230977405,7.3508587230977405,8.722536593680715,2.410377015193246,6,0,1.5454545454545454,1.643921938184102,0,1,0,30,0,0,0,1398,187,367,107,58,14,27,19,6,59,151,4,15,0,1,5,0,90,26,72,88,25.0,72.0,88,25,72,88,25,72,0.0,0.0,0.0,1.9493900066449128,1.414973347970818,1.863322860120456,88,25,72,88.0,25.0,72.0,88,25,72,88,25,72,0.0,0.0,0.0,1.880813592280792,1.4471580313422192,1.6901960800285136,76,28,48,75.0,27.0,48.0,75,27,48,75,27,48,0.0,0.0,0.0,75,27,48,75.0,27.0,48.0,75,27,48,75,27,48,0.0,0.0,0.0,0,0,1,0,1,4,4,4,4.0,0.0,4,4,4,4.0,0.0,16,16,19,4,16,16,19,4,16,16,19,4,16,16,19,4,0.0,0.0,0.0,0.0,1.230448921378274,1.3010299956639813,1.230448921378274,0.6989700043360189,16,16,19,4,16,16,19,4,16.0,16.0,19.0,4.0,16,16,19,4,0.0,0.0,0.0,0.0,3,3,3.0,0.0,0,14,0,3,43,9,0,0,0,0,0,0,1,0,2,0,1,12,0,17,2184,2184,2184,2184.0,0.0,3,3,3,3.0,0.0,3,3,3,3.0,0.0,0,9,0,1,57.7,48.6,6.4,53.15000000000001
com.gbshape.dbe.struts.action.ExportDataAction,1262,720,701,27,16.863636363636363,31.863636363636363,148,76,118,10,5,6,39.48733974326455,15.895383705355965,31.758027552881604,1126,740,386,17.772727272727273,17.772727272727273,17.545454545454547,128,80,76,8,5,2,34.57848301477822,17.135640206576937,19.79836373571236,0,3,31,0,31,22,22,139,139,156,46,29,29,35,6,4,4,5,1,1,1,1,1,7.3508587230977405,7.3508587230977405,8.722536593680715,2.410377015193246,6,0,1.5454545454545454,1.643921938184102,0,1,0,30,0,0,0,2326,232,560,144,93,15,67,31,8,98,209,5,28,0,1,8,0,148,47,118,146,46.0,118.0,146,46,118,146,46,118,0.0,0.0,0.0,2.167317334748176,1.6720978579357175,2.0755469613925306,146,46,118,146.0,46.0,118.0,146,46,118,146,46,118,0.0,0.0,0.0,2.1072099696478683,1.7160033436347992,1.8864907251724816,128,52,76,127.0,51.0,76.0,127,51,76,127,51,76,0.0,0.0,0.0,127,51,76,127.0,51.0,76.0,127,51,76,127,51,76,0.0,0.0,0.0,0,0,1,0,1,4,4,4,4.0,0.0,4,4,4,4.0,0.0,29,29,35,6,29,29,35,6,29,29,35,6,29,29,35,6,0.0,0.0,0.0,0.0,1.4771212547196624,1.5563025007672873,1.4771212547196624,0.8450980400142568,29,29,35,6,29,29,35,6,29.0,29.0,35.0,6.0,29,29,35,6,0.0,0.0,0.0,0.0,6,6,6.0,0.0,0,19,0,4,51,18,0,0,0,0,0,0,1,0,2,0,1,12,0,17,72704,72704,72704,72704.0,0.0,5,5,5,5.0,0.0,12,12,12,12.0,0.0,0,13,0,1,40.7,41.2,6.0,40.95
com.gbshape.dbe.struts.action.TableLoadDataAction,1262,720,701,27,16.863636363636363,31.863636363636363,148,76,118,10,5,6,39.48733974326455,15.895383705355965,31.758027552881604,1126,740,386,17.772727272727273,17.772727272727273,17.545454545454547,128,80,76,8,5,2,34.57848301477822,17.135640206576937,19.79836373571236,0,3,31,0,31,22,22,139,139,156,46,29,29,35,6,4,4,5,1,1,1,1,1,7.3508587230977405,7.3508587230977405,8.722536593680715,2.410377015193246,6,0,1.5454545454545454,1.643921938184102,0,1,0,30,0,0,0,1447,185,366,100,56,14,35,32,8,58,144,1,16,0,1,2,0,89,23,69,87,22.0,69.0,87,22,69,87,22,69,0.0,0.0,0.0,1.944482672150169,1.3617278360175928,1.845098040014257,87,22,69,87.0,22.0,69.0,87,22,69,87,22,69,0.0,0.0,0.0,1.880813592280792,1.414973347970818,1.7075701760979365,76,26,50,75.0,25.0,50.0,75,25,50,75,25,50,0.0,0.0,0.0,75,25,50,75.0,25.0,50.0,75,25,50,75,25,50,0.0,0.0,0.0,0,0,1,0,1,4,4,4,4.0,0.0,4,4,4,4.0,0.0,17,17,19,1,17,17,19,1,17,17,19,1,17,17,19,1,0.0,0.0,0.0,0.0,1.2552725051033058,1.3010299956639813,1.2552725051033058,0.3010299956639812,17,17,19,1,17,17,19,1,17.0,17.0,19.0,1.0,17,17,19,1,0.0,0.0,0.0,0.0,4,4,4.0,0.0,0,16,0,3,32,9,0,0,0,0,0,0,1,0,2,0,1,12,0,17,5280,5280,5280,5280.0,0.0,4,4,4,4.0,0.0,1,1,1,1.0,0.0,0,12,0,1,62.0,52.4,7.8,57.2
visu.handball.moves.views.BallDrawer,1325,518,761,9,19.11111111111111,42.27777777777778,189,56,134,11,4,4,50.372930218178034,14.594096557203796,38.852721276858894,1002,495,507,17.833333333333332,17.833333333333332,28.16666666666667,140,54,86,7,3,4,35.908835186405646,14.154897071724367,23.13306916275679,0,24,115,55,52,36,18,194,184,216,124,21,15,30,12,1,1,1,1,1,1,1,1,9.098229375970787,8.49109918868569,11.164869949428622,4.65772953749404,4,0,1.0,1.1547005383792517,0,13,21,81,23,0,2,121,36,28,17,9,7,0,0,0,4,10,0,0,0,0,0,1,11,4,4,4,1.0,2.0,5,1,3,3,1,1,1.0,0.0,1.0,0.9542425094393248,0.4771212547196624,0.6989700043360189,8,2,4,4.0,1.0,2.0,5,1,3,3,1,1,1.0,0.0,1.0,0.8450980400142568,0.4771212547196624,0.6989700043360189,7,3,4,3.0,1.0,2.0,4,1,3,2,1,1,1.0,0.0,1.0,6,2,4,3.0,1.0,2.0,4,1,3,2,1,1,1.0,0.0,1.0,0,0,2,0,1,2,1,1,1.0,0.0,2,1,1,1.0,0.0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.4771212547196624,0.4771212547196624,0.4771212547196624,0.4771212547196624,2,2,2,2,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,6,8,0,0,0,0,0,0,0,2,0,2,0,1,18,1,25,2,1,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,2,2,2,100.0,100.0,3.0,100.0
visu.handball.moves.views.EventPointDrawer,1325,518,761,9,19.11111111111111,42.27777777777778,189,56,134,11,4,4,50.372930218178034,14.594096557203796,38.852721276858894,1002,495,507,17.833333333333332,17.833333333333332,28.16666666666667,140,54,86,7,3,4,35.908835186405646,14.154897071724367,23.13306916275679,0,24,115,55,52,36,18,194,184,216,124,21,15,30,12,1,1,1,1,1,1,1,1,9.098229375970787,8.49109918868569,11.164869949428622,4.65772953749404,4,0,1.0,1.1547005383792517,0,13,21,81,23,0,2,121,36,28,17,9,7,0,0,0,4,10,0,0,0,0,0,1,11,4,4,4,1.0,2.0,5,1,3,3,1,1,1.0,0.0,1.0,0.9542425094393248,0.4771212547196624,0.6989700043360189,8,2,4,4.0,1.0,2.0,5,1,3,3,1,1,1.0,0.0,1.0,0.8450980400142568,0.4771212547196624,0.6989700043360189,7,3,4,3.0,1.0,2.0,4,1,3,2,1,1,1.0,0.0,1.0,6,2,4,3.0,1.0,2.0,4,1,3,2,1,1,1.0,0.0,1.0,0,0,2,0,1,2,1,1,1.0,0.0,2,1,1,1.0,0.0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.4771212547196624,0.4771212547196624,0.4771212547196624,0.4771212547196624,2,2,2,2,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,4,8,0,0,0,0,0,0,0,2,0,2,0,1,18,1,25,2,1,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,2,1,2,100.0,100.0,3.0,100.0
client.view.GameCanvas,678,298,349,8,15.846153846153848,26.84615384615385,95,36,63,3,2,0,31.80097129252389,10.840424018432502,22.218655203527828,540,293,247,15.461538461538465,15.461538461538465,19.0,78,34,45,2,2,0,26.584018867951432,11.070510964619093,16.129285357815643,1,8,61,42,31,13,13,119,119,122,67,12,12,12,3,1,1,2,1,0,0,0,0,7.19878359218421,7.19878359218421,7.395824825675024,2.9048011674614163,3,0,1.2307692307692308,0.8904489925223251,0,20,0,42,20,0,2,454,82,84,36,44,16,5,2,2,18,28,2,2,0,0,2,0,38,12,18,6,1.0,3.6,12,1,9,3,1,1,3.286335345030997,0.0,2.9393876913398143,1.4913616938342726,0.7781512503836436,1.2787536009528289,18,4,9,4.5,1.0,2.25,6,1,4,3,1,1,1.5,0.0,1.299038105676658,1.3222192947339193,0.7781512503836436,1.2041199826559248,26,11,15,4.0,1.0,3.0,7,1,6,2,1,1,1.8973665961010275,0.0,1.8973665961010275,13,4,9,3.25,1.0,2.25,5,1,4,2,1,1,1.299038105676658,0.0,1.299038105676658,0,0,5,5,3,3,2,0,0.6,0.7999999999999999,3,2,0,0.75,0.82915619758885,7,7,7,5,2,2,2,1,1,1,1,1,1,1,1,1,0.4898979485566356,0.4898979485566356,0.4898979485566356,0.0,0.9030899869919436,0.9030899869919436,0.9030899869919436,0.7781512503836436,5,5,5,4,2,2,2,1,1.25,1.25,1.25,1.0,1,1,1,1,0.4330127018922193,0.4330127018922193,0.4330127018922193,0.0,1,0,0.4,0.4898979485566357,56,6,0,21,17,0,0,2,0,0,1,0,4,1,1,0,1,358,1,27,7,1,2,1.4,0.4898979485566356,0,0,0,0.0,0.0,1,0,1,0.2,0.4000000000000001,1,0,7,5,100.0,100.0,6.0,100.0
client.view.GameView,678,298,349,8,15.846153846153848,26.84615384615385,95,36,63,3,2,0,31.80097129252389,10.840424018432502,22.218655203527828,540,293,247,15.461538461538465,15.461538461538465,19.0,78,34,45,2,2,0,26.584018867951432,11.070510964619093,16.129285357815643,1,8,61,42,31,13,13,119,119,122,67,12,12,12,3,1,1,2,1,0,0,0,0,7.19878359218421,7.19878359218421,7.395824825675024,2.9048011674614163,3,0,1.2307692307692308,0.8904489925223251,0,20,0,42,20,0,2,797,102,147,53,65,19,14,16,5,33,47,2,12,0,0,3,1,73,20,42,9,1.7142857142857142,5.428571428571429,37,5,24,3,1,1,11.469569320953742,1.3850513878332371,7.687785169756402,1.812913356642856,1.1139433523068367,1.5910646070264989,61,11,37,10.166666666666666,1.8333333333333333,6.166666666666668,37,5,24,3,1,1,12.088791870525727,1.462494064565354,8.070866675202168,1.6901960800285136,1.2041199826559248,1.5314789170422551,55,22,33,6.857142857142858,2.142857142857143,4.714285714285714,29,8,21,2,1,1,9.109313466817063,2.4159335036125382,6.734013571081528,46,14,32,7.666666666666668,2.333333333333333,5.333333333333333,29,8,21,2,1,1,9.603240193925286,2.560381915956203,7.086763875156432,1,3,6,3,5,3,1,0,0.42857142857142855,0.4948716593053935,2,1,0,0.3333333333333333,0.4714045207910317,19,19,19,7,12,12,12,1,2,2,2,1,1,1,1,1,3.8065464555640647,3.8065464555640647,3.8065464555640647,0.0,1.3010299956639813,1.3010299956639813,1.3010299956639813,0.9030899869919436,18,18,18,6,12,12,12,1,3.0,3.0,3.0,1.0,1,1,1,1,4.0414518843273814,4.0414518843273814,4.0414518843273814,0.0,3,0,0.5714285714285714,1.049781318335648,60,14,2,24,26,4,0,5,2,0,0,0,7,1,1,0,1,12,0,27,335,1,328,47.85714285714285,114.3683629723692,3,0,3,0.42857142857142855,1.049781318335648,1,0,1,0.14285714285714285,0.3499271061118826,1,4,4,7,96.8,94.5,15.2,95.65
logging.Logging,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,24,59,8,27,0,1,58,58,58,58,1,1,1,1,1,1,1,1,30,30,30,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,25,8,1,31,3,0,0,648,113,125,58,59,19,8,12,5,30,39,4,3,5,5,1,0,62,14,42,10,1.4,7.8,30,3,24,3,1,1,10.283968105745954,0.8,8.749857141690944,1.740362689494244,0.9030899869919436,1.6020599913279625,49,6,36,12.25,1.5,9.0,30,3,24,3,1,1,11.031205736455105,0.8660254037844386,9.407443861113393,1.5440680443502757,0.8450980400142568,1.4623979978989559,41,13,28,6.8,1.2,5.6,18,2,16,2,1,1,6.013318551349162,0.4,5.642694391866354,30,5,25,7.5,1.25,6.25,18,2,16,2,1,1,6.5383484153110105,0.4330127018922193,6.139014578904338,1,6,4,0,3,4,3,0,0.8,1.1661903789690602,4,3,0,1.0,1.224744871391589,16,11,16,5,9,4,9,1,3,2,3,1,1,1,1,1,2.9933259094191533,1.16619037896906,2.9933259094191533,0.0,1.230448921378274,1.230448921378274,1.0791812460476249,0.7781512503836436,14,9,14,4,9,4,9,1,3.5,2.25,3.5,1.0,1,1,1,1,3.2787192621509997,1.299038105676658,3.2787192621509997,0.0,2,0,0.8,0.7483314773547883,60,7,0,24,24,0,0,3,0,0,2,0,3,1,1,0,1,12,0,27,25,1,18,5.0,6.54217089351845,1,0,1,0.2,0.4,14,0,11,2.8,4.261455150532504,1,0,3,5,88.6,95.0,13.0,91.8
fi.vtt.noen.mfw.bundle.common.Logger,467,236,205,5,13.214285714285715,14.642857142857142,66,42,41,3,2,0,21.15733095315249,10.086614690686233,13.900704724463965,353,211,142,11.428571428571427,11.428571428571427,10.142857142857142,50,42,32,1,1,0,17.195158312378375,10.369696825119718,10.635903768819642,2,42,61,44,36,15,14,92,92,94,67,7,7,8,5,1,1,1,1,0,0,0,0,6.219209871725782,6.219209871725782,6.443237239342424,4.430874976934518,2,0,0.5,0.7319250547113999,0,0,4,59,17,1,3,467,61,114,33,32,10,2,2,1,14,37,0,0,0,0,0,3,44,20,13,3,1.0,1.3,4,1,2,3,1,1,0.4582575694955841,0.0,0.458257569495584,1.5314789170422551,1.0413926851582251,1.146128035678238,33,10,13,3.3,1.0,1.3,4,1,2,3,1,1,0.4582575694955841,0.0,0.458257569495584,1.3802112417116061,1.0413926851582251,1.146128035678238,25,12,13,2.3,1.0,1.3,3,1,2,2,1,1,0.4582575694955841,0.0,0.458257569495584,23,10,13,2.3,1.0,1.3,3,1,2,2,1,1,0.4582575694955841,0.0,0.458257569495584,0,0,10,1,8,15,2,1,1.5,0.5,15,2,1,1.5,0.5,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0413926851582251,1.0413926851582251,1.0413926851582251,1.0413926851582251,10,10,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,294,15,0,0,1,0,0,0,0,10,0,2,0,1,12,0,37,10,1,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,130,10,100.0,100.0,10.0,100.0
fi.vtt.noen.mfw.bundle.server.plugins.rest.TestClient,650,281,299,9,19.375,37.375,261,82,136,19,4,11,77.00608742170972,24.02570238307301,41.12765948847564,491,285,206,19.875,19.875,25.75,176,84,92,15,3,8,52.06951483353768,24.89697521788541,27.720705257983607,3,6,47,11,28,8,8,95,95,99,50,17,17,17,1,1,1,1,1,1,1,1,1,15.862199563742724,15.862199563742724,17.13138567075063,9.443913383762053,5,0,1.75,1.713913650100261,0,1,0,49,16,0,0,1729,199,451,114,71,14,19,50,6,47,270,13,11,0,11,8,0,88,18,68,86,17.0,68.0,86,17,68,86,17,68,0.0,0.0,0.0,1.9395192526186185,1.2552725051033058,1.8388490907372552,86,17,68,86.0,17.0,68.0,86,17,68,86,17,68,0.0,0.0,0.0,1.845098040014257,1.3617278360175928,1.6812412373755872,70,23,47,69.0,22.0,47.0,69,22,47,69,22,47,0.0,0.0,0.0,69,22,47,69.0,22.0,47.0,69,22,47,69,22,47,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,0.0,1,1,1,1.0,0.0,17,17,17,1,17,17,17,1,17,17,17,1,17,17,17,1,0.0,0.0,0.0,0.0,1.2552725051033058,1.2552725051033058,1.2552725051033058,0.3010299956639812,17,17,17,1,17,17,17,1,17.0,17.0,17.0,1.0,17,17,17,1,0.0,0.0,0.0,0.0,5,5,5.0,0.0,0,21,0,7,52,17,0,0,0,0,0,0,1,0,1,0,1,12,0,37,2484,2484,2484,2484.0,0.0,3,3,3,3.0,0.0,5,5,5,5.0,0.0,0,12,0,1,14.7,4.3,2.0,9.5
fi.vtt.noen.mfw.bundle.server.plugins.sac.mfwservice.OperationResult,920,515,289,5,15.578947368421053,15.210526315789476,213,56,166,10,4,0,43.32407032184393,11.784538440702198,35.7838230833408,593,369,224,11.789473684210524,11.789473684210524,11.789473684210524,161,56,105,6,3,0,33.40235697557204,11.321051408157706,22.31963720552262,0,4,109,46,20,19,20,142,142,142,104,11,11,11,1,1,1,1,1,0,0,0,0,7.5419418206846975,7.5419418206846975,7.5419418206846975,3.8026088143554624,6,0,0.6842105263157895,1.3397812696166165,0,0,0,109,84,1,0,216,56,52,26,18,10,5,0,0,3,30,1,0,0,0,0,0,10,5,2,3,1.0,1.0,3,1,1,3,1,1,0.0,0.0,0.0,0.8450980400142568,0.4771212547196624,0.4771212547196624,3,1,1,3.0,1.0,1.0,3,1,1,3,1,1,0.0,0.0,0.0,0.6989700043360189,0.4771212547196624,0.4771212547196624,6,4,2,2.0,1.0,1.0,2,1,1,2,1,1,0.0,0.0,0.0,2,1,1,2.0,1.0,1.0,2,1,1,2,1,1,0.0,0.0,0.0,0,0,2,1,1,1,1,0,0.5,0.5,0,0,0,0.0,0.0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.4771212547196624,0.4771212547196624,0.4771212547196624,0.4771212547196624,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,4,2,0,2,0,2,0,0,0,2,1,1,0,1,12,0,37,2,1,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,2,100.0,100.0,2.4,100.0
fi.vtt.noen.mfw.bundle.server.plugins.sac.mfwservice.ProbeParameters,920,515,289,5,15.578947368421053,15.210526315789476,213,56,166,10,4,0,43.32407032184393,11.784538440702198,35.7838230833408,593,369,224,11.789473684210524,11.789473684210524,11.789473684210524,161,56,105,6,3,0,33.40235697557204,11.321051408157706,22.31963720552262,0,4,109,46,20,19,20,142,142,142,104,11,11,11,1,1,1,1,1,0,0,0,0,7.5419418206846975,7.5419418206846975,7.5419418206846975,3.8026088143554624,6,0,0.6842105263157895,1.3397812696166165,0,0,0,109,84,1,0,247,63,62,29,17,10,5,7,3,3,34,1,1,0,0,1,0,10,4,3,6,1.0,3.0,6,1,3,6,1,3,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.6020599913279624,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.6989700043360189,0.3010299956639812,0.6020599913279624,6,3,3,4.0,1.0,3.0,4,1,3,4,1,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,0.0,0.0,0.0,0.0,0.4771212547196624,0.4771212547196624,0.4771212547196624,0.3010299956639812,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0,4,1,2,3,0,1,1,1,0,0,0,1,1,1,0,1,12,0,37,2,2,2,2.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,3,1,100.0,100.0,2.0,100.0
